ASN,Left_Count,Right_Count,Total_Neighbors,Total_Paths
17518,1,0,1,45
145426,1,0,1,41
55516,1,0,1,50
262577,1,0,1,308
4717,1,0,1,39
32776,1,0,1,132
145503,1,0,1,41
17401,1,0,1,2684
269772,1,0,1,44
19456,1,0,1,44
357,1,0,1,704
26030,1,0,1,92
17595,1,0,1,353
136962,1,0,1,250
153107,1,0,1,135
60228,1,0,1,164
42109,1,0,1,1880
399789,1,0,1,44
131312,1,0,1,44
395321,1,0,1,44
20246,1,0,1,43
329280,1,0,1,44
29820,1,0,1,44
144944,1,0,1,41
143359,1,0,1,41
3938,1,0,1,83
400924,1,0,1,44
32318,1,0,1,44
146631,1,0,1,41
7700,1,0,1,982
265451,1,0,1,191
212910,1,0,1,138
35888,1,0,1,44
146003,1,0,1,41
142606,1,0,1,45
210827,1,0,1,46
149512,1,0,1,83
137980,1,0,1,50
151978,1,0,1,130
210832,1,0,1,92
1857,1,0,1,88
133839,1,0,1,100
401350,1,0,1,43
132561,1,0,1,45
150076,1,0,1,44
46806,1,0,1,86
137339,1,0,1,44
57640,1,0,1,43
200806,1,0,1,90
204964,1,0,1,46
57064,1,0,1,144
18751,1,0,1,44
33521,1,0,1,44
58810,1,0,1,8331
51382,1,0,1,84
207642,1,0,1,83
199798,1,0,1,46
137920,1,0,1,135
14926,1,0,1,89
54476,1,0,1,86
396191,1,0,1,132
268139,1,0,1,88
213139,1,0,1,45
25811,1,0,1,43
215354,1,0,1,46
211681,1,0,1,48
141343,1,0,1,44
203635,1,0,1,45
153257,1,0,1,45
200685,1,0,1,46
272667,1,0,1,39
139067,1,0,1,89
213066,1,0,1,46
37889,1,0,1,132
208741,1,0,1,84
144299,1,0,1,41
137217,1,0,1,93
262334,1,0,1,127
5470,1,0,1,131
36504,1,0,1,387
396717,1,0,1,1
146628,1,0,1,41
61032,1,0,1,92
211780,1,0,1,255
38760,1,0,1,290
152980,1,0,1,82
42665,1,0,1,135
210037,1,0,1,42
134660,1,0,1,50
145435,1,0,1,41
41783,1,0,1,93
54836,1,0,1,220
136377,1,0,1,270
274124,1,0,1,82
15733,1,0,1,88
146538,1,0,1,41
149269,1,0,1,88
271156,1,0,1,91
137434,1,0,1,135
206713,1,0,1,132
35016,1,0,1,44
53793,1,0,1,44
394217,1,0,1,43
401905,1,0,1,50
139509,1,0,1,133
212373,1,0,1,45
8082,1,0,1,43
272142,1,0,1,85
202858,1,0,1,86
145999,1,0,1,41
143707,1,0,1,41
151824,1,0,1,43
8419,1,0,1,268
14036,1,0,1,35
65306,1,0,1,15
145310,1,0,1,41
131378,1,0,1,223
56530,1,0,1,44
137864,1,0,1,43
401681,1,0,1,46
20959,1,0,1,43
22120,1,0,1,88
139260,1,0,1,44
28867,1,0,1,46
53489,1,0,1,88
272339,1,0,1,50
25553,1,0,1,153
154166,1,0,1,87
398164,1,0,1,44
32657,1,0,1,44
395372,1,0,1,88
143893,1,0,1,41
152779,1,0,1,46
266653,1,0,1,78
2729,1,0,1,129
394221,1,0,1,176
202786,1,0,1,84
136973,1,0,1,176
208639,1,0,1,44
152747,1,0,1,45
208410,1,0,1,90
48604,1,0,1,100
143471,1,0,1,41
271652,1,0,1,148
267920,1,0,1,351
52208,1,0,1,180
199371,1,0,1,46
206594,1,0,1,84
398984,1,0,1,44
214523,1,0,1,47
267892,1,0,1,84
395806,1,0,1,44
131539,1,0,1,258
263910,1,0,1,513
31935,1,0,1,43
53450,1,0,1,44
153903,1,0,1,92
31315,1,0,1,46
40399,1,0,1,305
60356,1,0,1,54
140463,1,0,1,95
20067,1,0,1,45
140114,1,0,1,90
18651,1,0,1,44
58651,1,0,1,86
140977,1,0,1,45
61457,1,0,1,44
20493,1,0,1,128
145305,1,0,1,41
10419,1,0,1,93
271645,1,0,1,83
26543,1,0,1,44
151500,1,0,1,45
205386,1,0,1,138
208077,1,0,1,48
26824,1,0,1,43
5773,1,0,1,2156
271351,1,0,1,249
35594,1,0,1,237
50495,1,0,1,963
2385,1,0,1,441
146615,1,0,1,41
44583,1,0,1,90
53893,1,0,1,123
144234,1,0,1,41
53323,1,0,1,88
149101,1,0,1,84
264551,1,0,1,264
41525,1,0,1,298
133391,1,0,1,42
149377,1,0,1,45
327946,1,0,1,135
398841,1,0,1,44
198258,1,0,1,46
54726,1,0,1,89
142079,1,0,1,44
142744,1,0,1,41
266245,1,0,1,336
139606,1,0,1,86
61063,1,0,1,223
205672,1,0,1,46
36900,1,0,1,50
1530,1,0,1,831
269670,1,0,1,171
135289,1,0,1,50
146260,1,0,1,41
139812,1,0,1,135
14047,1,0,1,44
268097,1,0,1,909
47003,1,0,1,44
20224,1,0,1,392
271158,1,0,1,166
398724,1,0,1,44
265033,1,0,1,327
142278,1,0,1,135
21269,1,0,1,129
211159,1,0,1,92
15212,1,0,1,968
142836,1,0,1,41
13134,1,0,1,44
137173,1,0,1,45
401320,1,0,1,89
39281,1,0,1,43
144222,1,0,1,41
19902,1,0,1,251
210148,1,0,1,12
22776,1,0,1,44
145583,1,0,1,41
144832,1,0,1,41
393377,1,0,1,100
136439,1,0,1,45
208350,1,0,1,55
215320,1,0,1,127
41915,1,0,1,51
144570,1,0,1,41
146212,1,0,1,41
266898,1,0,1,45
212737,1,0,1,43
396527,1,0,1,129
211348,1,0,1,86
41708,1,0,1,44
34675,1,0,1,44
31147,1,0,1,96
23539,1,0,1,132
142780,1,0,1,41
39741,1,0,1,440
328081,1,0,1,90
150393,1,0,1,131
48629,1,0,1,264
144913,1,0,1,41
150855,1,0,1,219
393686,1,0,1,344
144812,1,0,1,41
208422,1,0,1,88
274195,1,0,1,83
36268,1,0,1,83
40704,1,0,1,43
269743,1,0,1,87
394495,1,0,1,83
135266,1,0,1,270
133368,1,0,1,50
132399,1,0,1,217
273815,1,0,1,26
145703,1,0,1,41
272940,1,0,1,38
212026,1,0,1,44
53262,1,0,1,88
215395,1,0,1,128
137837,1,0,1,45
136599,1,0,1,44
397786,1,0,1,87
144890,1,0,1,41
205116,1,0,1,44
63882,1,0,1,207
144520,1,0,1,41
145064,1,0,1,41
60770,1,0,1,138
197680,1,0,1,47
199384,1,0,1,38
214363,1,0,1,45
204915,1,0,1,88
142723,1,0,1,41
138597,1,0,1,156
267447,1,0,1,107
44696,1,0,1,47
152705,1,0,1,1104
202772,1,0,1,44
42837,1,0,1,950
394643,1,0,1,166
143166,1,0,1,41
8506,1,0,1,45
137952,1,0,1,235
9706,1,0,1,384
204793,1,0,1,83
270065,1,0,1,135
205108,1,0,1,93
154127,1,0,1,88
329588,1,0,1,50
145581,1,0,1,41
36196,1,0,1,44
263580,1,0,1,249
272422,1,0,1,43
328218,1,0,1,67
273768,1,0,1,26
43474,1,0,1,86
206984,1,0,1,122
138302,1,0,1,125
138484,1,0,1,72
139239,1,0,1,135
57361,1,0,1,46
29240,1,0,1,444
43713,1,0,1,50
395630,1,0,1,44
401807,1,0,1,88
151753,1,0,1,88
206941,1,0,1,88
153585,1,0,1,43
56180,1,0,1,49
51232,1,0,1,45
13389,1,0,1,800
40240,1,0,1,51
28893,1,0,1,92
205244,1,0,1,132
23916,1,0,1,100
329295,1,0,1,90
399345,1,0,1,44
152575,1,0,1,45
143475,1,0,1,41
145537,1,0,1,41
210761,1,0,1,43
150985,1,0,1,88
263631,1,0,1,127
211863,1,0,1,44
24669,1,0,1,45
197625,1,0,1,45
149247,1,0,1,44
141566,1,0,1,215
153711,1,0,1,47
215767,1,0,1,85
11370,1,0,1,43
62632,1,0,1,129
202871,1,0,1,45
200287,1,0,1,184
131240,1,0,1,43
398402,1,0,1,43
394149,1,0,1,83
268932,1,0,1,84
140854,1,0,1,39
143385,1,0,1,41
150756,1,0,1,43
143542,1,0,1,41
136248,1,0,1,90
11118,1,0,1,44
196838,1,0,1,784
39624,1,0,1,43
52471,1,0,1,5936
52645,1,0,1,44
209313,1,0,1,46
394913,1,0,1,88
143427,1,0,1,41
269029,1,0,1,263
267856,1,0,1,237
198487,1,0,1,99
42782,1,0,1,45
204514,1,0,1,48
145292,1,0,1,41
132720,1,0,1,135
136288,1,0,1,178
212076,1,0,1,86
397175,1,0,1,86
3769,1,0,1,396
146246,1,0,1,41
144314,1,0,1,41
268665,1,0,1,259
263902,1,0,1,231
140689,1,0,1,45
16314,1,0,1,45
14908,1,0,1,43
29241,1,0,1,45
30981,1,0,1,132
63470,1,0,1,126
56531,1,0,1,87
25862,1,0,1,624
28809,1,0,1,480
56957,1,0,1,176
142157,1,0,1,44
271376,1,0,1,360
48232,1,0,1,50
139880,1,0,1,1394
29913,1,0,1,88
11982,1,0,1,44
57686,1,0,1,49
143190,1,0,1,41
146728,1,0,1,41
267998,1,0,1,303
39436,1,0,1,180
49948,1,0,1,46
204076,1,0,1,90
137143,1,0,1,911
31976,1,0,1,45
146289,1,0,1,41
202625,1,0,1,85
271555,1,0,1,337
142886,1,0,1,41
149241,1,0,1,133
273864,1,0,1,83
149921,1,0,1,51
149987,1,0,1,90
9392,1,0,1,42
22706,1,0,1,176
134270,1,0,1,132
206930,1,0,1,44
145691,1,0,1,41
142903,1,0,1,41
198754,1,0,1,51
147092,1,0,1,44
215706,1,0,1,92
214528,1,0,1,46
263172,1,0,1,260
27396,1,0,1,43
263707,1,0,1,44
200301,1,0,1,39
140514,1,0,1,117
328288,1,0,1,45
215608,1,0,1,88
204187,1,0,1,95
62202,1,0,1,44
394682,1,0,1,132
211180,1,0,1,94
144093,1,0,1,41
395272,1,0,1,134
197349,1,0,1,192
131668,1,0,1,387
399850,1,0,1,88
396446,1,0,1,44
271898,1,0,1,211
213934,1,0,1,630
201558,1,0,1,49
266874,1,0,1,516
266708,1,0,1,43
3916,1,0,1,44
208849,1,0,1,46
8654,1,0,1,352
143472,1,0,1,41
145228,1,0,1,41
273495,1,0,1,42
45427,1,0,1,50
266026,1,0,1,90
11192,1,0,1,1188
216258,1,0,1,358
27782,1,0,1,215
214664,1,0,1,46
16175,1,0,1,39
139705,1,0,1,43
136197,1,0,1,333
274569,1,0,1,43
144289,1,0,1,41
270181,1,0,1,78
151005,1,0,1,95
202048,1,0,1,132
43707,1,0,1,177
55626,1,0,1,624
140370,1,0,1,117
142134,1,0,1,44
150182,1,0,1,88
395583,1,0,1,43
397908,1,0,1,172
135365,1,0,1,44
54853,1,0,1,127
61096,1,0,1,44
144518,1,0,1,41
203987,1,0,1,86
16182,1,0,1,44
203228,1,0,1,84
143496,1,0,1,41
140534,1,0,1,117
263214,1,0,1,100
203803,1,0,1,46
145237,1,0,1,41
32325,1,0,1,44
265906,1,0,1,87
395088,1,0,1,572
54007,1,0,1,44
141122,1,0,1,153
262158,1,0,1,44
133553,1,0,1,45
216070,1,0,1,44
401467,1,0,1,86
154364,1,0,1,86
62017,1,0,1,88
272115,1,0,1,39
265345,1,0,1,330
1729,1,0,1,1320
138858,1,0,1,88
145726,1,0,1,41
23190,1,0,1,220
274375,1,0,1,39
151681,1,0,1,57
38108,1,0,1,1
149196,1,0,1,90
50808,1,0,1,45
154317,1,0,1,90
144840,1,0,1,41
141553,1,0,1,132
210173,1,0,1,39
14859,1,0,1,264
133149,1,0,1,45
201108,1,0,1,44
206297,1,0,1,178
270668,1,0,1,44
26272,1,0,1,86
56074,1,0,1,132
15856,1,0,1,86
210924,1,0,1,129
4319,1,0,1,131
60688,1,0,1,34
396086,1,0,1,135
141131,1,0,1,45
204754,1,0,1,219
214716,1,0,1,84
56891,1,0,1,45
213878,1,0,1,39
46796,1,0,1,88
394420,1,0,1,44
60516,1,0,1,47
152641,1,0,1,44
216464,1,0,1,45
215285,1,0,1,94
58562,1,0,1,88
59134,1,0,1,1507
401579,1,0,1,44
211225,1,0,1,360
18031,1,0,1,912
64525,1,0,1,1
36411,1,0,1,1327
58654,1,0,1,196
4902,1,0,1,50
9472,1,0,1,150
40434,1,0,1,50
272932,1,0,1,273
197490,1,0,1,51
265870,1,0,1,44
401995,1,0,1,43
32056,1,0,1,44
328639,1,0,1,45
150373,1,0,1,43
59553,1,0,1,47
50111,1,0,1,45
144473,1,0,1,41
16615,1,0,1,50
208969,1,0,1,183
394972,1,0,1,1672
58484,1,0,1,52
396544,1,0,1,31
201304,1,0,1,84
208560,1,0,1,86
143519,1,0,1,41
145016,1,0,1,41
52621,1,0,1,44
274164,1,0,1,127
147231,1,0,1,132
37934,1,0,1,44
143683,1,0,1,41
47201,1,0,1,356
152677,1,0,1,45
138224,1,0,1,90
265617,1,0,1,86
58125,1,0,1,46
17541,1,0,1,90
396243,1,0,1,176
201800,1,0,1,144
34934,1,0,1,132
397361,1,0,1,699
53155,1,0,1,175
53737,1,0,1,44
267925,1,0,1,176
215476,1,0,1,44
135945,1,0,1,164
42811,1,0,1,174
33730,1,0,1,132
8729,1,0,1,702
142746,1,0,1,41
34367,1,0,1,47
146414,1,0,1,41
144147,1,0,1,41
141685,1,0,1,49
11930,1,0,1,82
154250,1,0,1,44
393717,1,0,1,93
140828,1,0,1,45
205189,1,0,1,88
35120,1,0,1,176
265994,1,0,1,84
146560,1,0,1,41
208330,1,0,1,45
272263,1,0,1,48
269618,1,0,1,88
146252,1,0,1,41
19427,1,0,1,43
144102,1,0,1,41
201064,1,0,1,46
269975,1,0,1,84
32754,1,0,1,44
274520,1,0,1,38
396410,1,0,1,100
16778,1,0,1,98
271795,1,0,1,837
46537,1,0,1,220
397917,1,0,1,44
9661,1,0,1,49
144425,1,0,1,41
39219,1,0,1,45
133964,1,0,1,180
27001,1,0,1,43
395881,1,0,1,163
64440,1,0,1,44
132212,1,0,1,44
40422,1,0,1,132
143772,1,0,1,41
207219,1,0,1,50
214372,1,0,1,86
17217,1,0,1,80
52125,1,0,1,200
147290,1,0,1,44
59674,1,0,1,660
273348,1,0,1,117
265022,1,0,1,86
137998,1,0,1,43
134013,1,0,1,176
395557,1,0,1,85
201781,1,0,1,48
5877,1,0,1,220
17361,1,0,1,86
145569,1,0,1,41
18607,1,0,1,39
146150,1,0,1,41
147094,1,0,1,50
208040,1,0,1,88
15082,1,0,1,169
199200,1,0,1,44
11693,1,0,1,1152
135643,1,0,1,98
25915,1,0,1,90
13481,1,0,1,88
16971,1,0,1,48
209312,1,0,1,80
144549,1,0,1,41
146502,1,0,1,41
23615,1,0,1,45
30501,1,0,1,48
60482,1,0,1,45
43004,1,0,1,44
49667,1,0,1,45
59202,1,0,1,44
274530,1,0,1,18
14808,1,0,1,43
215203,1,0,1,117
274588,1,0,1,40
10697,1,0,1,132
140705,1,0,1,90
215080,1,0,1,39
53120,1,0,1,215
35267,1,0,1,315
268375,1,0,1,215
34143,1,0,1,315
137788,1,0,1,90
214896,1,0,1,50
149358,1,0,1,45
273383,1,0,1,39
61889,1,0,1,1085
205664,1,0,1,270
143108,1,0,1,41
35863,1,0,1,88
200708,1,0,1,42
31461,1,0,1,46
61938,1,0,1,170
268143,1,0,1,174
399166,1,0,1,19
393493,1,0,1,43
57849,1,0,1,48
18909,1,0,1,39
273274,1,0,1,84
397903,1,0,1,123
153413,1,0,1,82
144191,1,0,1,41
41623,1,0,1,45
144650,1,0,1,41
5777,1,0,1,220
33314,1,0,1,87
146711,1,0,1,41
208319,1,0,1,46
34645,1,0,1,44
142015,1,0,1,219
56463,1,0,1,270
146568,1,0,1,41
36414,1,0,1,43
265604,1,0,1,250
397562,1,0,1,147
56206,1,0,1,43
34560,1,0,1,180
41706,1,0,1,138
46127,1,0,1,44
210196,1,0,1,46
265223,1,0,1,81
399153,1,0,1,9
57622,1,0,1,46
54956,1,0,1,49
60573,1,0,1,144
18408,1,0,1,51
33975,1,0,1,43
212000,1,0,1,46
146293,1,0,1,41
50090,1,0,1,225
43587,1,0,1,45
134122,1,0,1,90
197429,1,0,1,44
204713,1,0,1,49
207653,1,0,1,51
210167,1,0,1,83
1754,1,0,1,182
152588,1,0,1,126
154391,1,0,1,90
139881,1,0,1,130
139236,1,0,1,150
46458,1,0,1,129
143614,1,0,1,41
200371,1,0,1,39
401044,1,0,1,83
329586,1,0,1,100
23390,1,0,1,34
14462,1,0,1,174
134011,1,0,1,90
56554,1,0,1,122
263878,1,0,1,519
145038,1,0,1,41
17442,1,0,1,1
205205,1,0,1,43
63719,1,0,1,4
267740,1,0,1,43
46168,1,0,1,44
267323,1,0,1,189
29331,1,0,1,43
52834,1,0,1,88
20263,1,0,1,44
143976,1,0,1,41
54528,1,0,1,155
19400,1,0,1,528
205158,1,0,1,43
215010,1,0,1,83
143210,1,0,1,41
146191,1,0,1,41
61948,1,0,1,96
29577,1,0,1,791
146608,1,0,1,41
142986,1,0,1,41
134679,1,0,1,43
136203,1,0,1,44
65,1,0,1,86
48624,1,0,1,92
199647,1,0,1,50
63478,1,0,1,44
57524,1,0,1,90
135125,1,0,1,440
38913,1,0,1,85
56018,1,0,1,49
39731,1,0,1,43
60077,1,0,1,885
134477,1,0,1,40
137674,1,0,1,44
143122,1,0,1,41
858,1,0,1,43
60156,1,0,1,86
154083,1,0,1,87
198687,1,0,1,84
40356,1,0,1,86
51566,1,0,1,43
265186,1,0,1,92
41691,1,0,1,800
147161,1,0,1,50
212695,1,0,1,84
39317,1,0,1,44
206882,1,0,1,396
59906,1,0,1,50
62264,1,0,1,50
394794,1,0,1,129
34233,1,0,1,135
269636,1,0,1,162
8830,1,0,1,92
262982,1,0,1,483
269895,1,0,1,209
19912,1,0,1,43
215224,1,0,1,1658
398323,1,0,1,86
329034,1,0,1,46
30628,1,0,1,44
271577,1,0,1,141
62356,1,0,1,50
11174,1,0,1,45
146308,1,0,1,41
142290,1,0,1,43
215640,1,0,1,1
47688,1,0,1,248
149087,1,0,1,87
132125,1,0,1,87
56502,1,0,1,45
397535,1,0,1,153
62546,1,0,1,44
916,1,0,1,92
146577,1,0,1,41
334,1,0,1,2024
209027,1,0,1,90
153963,1,0,1,42
397259,1,0,1,86
46115,1,0,1,1785
140449,1,0,1,141
9569,1,0,1,3847
42259,1,0,1,92
145024,1,0,1,41
11965,1,0,1,50
267087,1,0,1,96
6995,1,0,1,1539
52966,1,0,1,48
48528,1,0,1,43
208322,1,0,1,46
197296,1,0,1,219
207677,1,0,1,45
50721,1,0,1,50
397953,1,0,1,43
265458,1,0,1,44
40331,1,0,1,44
397574,1,0,1,43
14471,1,0,1,50
268754,1,0,1,258
142104,1,0,1,43
862,1,0,1,43
214830,1,0,1,184
145156,1,0,1,41
19263,1,0,1,51
61434,1,0,1,44
43734,1,0,1,90
1098,1,0,1,50
213528,1,0,1,50
399471,1,0,1,286
140512,1,0,1,117
62134,1,0,1,43
44064,1,0,1,45
211067,1,0,1,45
144686,1,0,1,41
154023,1,0,1,88
51836,1,0,1,47
29233,1,0,1,48
205262,1,0,1,184
48065,1,0,1,4589
328627,1,0,1,50
40324,1,0,1,88
134167,1,0,1,6
205622,1,0,1,47
144558,1,0,1,41
63940,1,0,1,665
198700,1,0,1,45
151339,1,0,1,44
131902,1,0,1,88
272057,1,0,1,173
152455,1,0,1,130
145061,1,0,1,41
26814,1,0,1,88
144213,1,0,1,41
27154,1,0,1,44
140904,1,0,1,44
28335,1,0,1,252
393587,1,0,1,132
206658,1,0,1,90
43851,1,0,1,85
145611,1,0,1,41
209942,1,0,1,46
328157,1,0,1,58
132822,1,0,1,44
145045,1,0,1,41
401763,1,0,1,127
152892,1,0,1,43
134421,1,0,1,44
144508,1,0,1,41
397871,1,0,1,44
267738,1,0,1,44
272763,1,0,1,277
266095,1,0,1,298
146069,1,0,1,41
54970,1,0,1,34
215374,1,0,1,46
201348,1,0,1,85
132341,1,0,1,88
143384,1,0,1,41
132681,1,0,1,50
204119,1,0,1,129
132264,1,0,1,177
399869,1,0,1,148
396739,1,0,1,1
59454,1,0,1,46
144978,1,0,1,41
211457,1,0,1,45
207861,1,0,1,169
263698,1,0,1,251
271213,1,0,1,44
138522,1,0,1,180
25446,1,0,1,346
53366,1,0,1,812
144307,1,0,1,41
141733,1,0,1,44
24275,1,0,1,44
206245,1,0,1,220
29254,1,0,1,47
139265,1,0,1,86
401417,1,0,1,43
133298,1,0,1,45
145797,1,0,1,41
212584,1,0,1,45
152730,1,0,1,38
264844,1,0,1,543
135091,1,0,1,100
14947,1,0,1,45
143884,1,0,1,41
265388,1,0,1,366
398064,1,0,1,42
398551,1,0,1,51
154277,1,0,1,176
54763,1,0,1,86
13153,1,0,1,44
140789,1,0,1,45
138386,1,0,1,88
131613,1,0,1,44
26227,1,0,1,143
216119,1,0,1,48
209959,1,0,1,45
23477,1,0,1,82
61619,1,0,1,180
145144,1,0,1,41
329515,1,0,1,44
213938,1,0,1,83
146647,1,0,1,41
270000,1,0,1,45
202655,1,0,1,38
23278,1,0,1,144
144990,1,0,1,41
144970,1,0,1,41
137640,1,0,1,45
145414,1,0,1,41
211739,1,0,1,221
214126,1,0,1,88
28017,1,0,1,43
23331,1,0,1,42
207504,1,0,1,44
18527,1,0,1,300
211437,1,0,1,84
44950,1,0,1,47
271101,1,0,1,121
212976,1,0,1,132
201921,1,0,1,96
49792,1,0,1,47
269928,1,0,1,128
267305,1,0,1,44
271444,1,0,1,354
51102,1,0,1,90
269204,1,0,1,92
268208,1,0,1,44
146099,1,0,1,41
141006,1,0,1,83
64421,1,0,1,129
215093,1,0,1,39
24639,1,0,1,123
27238,1,0,1,43
329185,1,0,1,45
203259,1,0,1,44
31417,1,0,1,47
211699,1,0,1,180
37208,1,0,1,200
4200005203,1,0,1,3
27870,1,0,1,560
40299,1,0,1,86
59619,1,0,1,90
17726,1,0,1,1974
27995,1,0,1,482
203883,1,0,1,48
395020,1,0,1,308
32650,1,0,1,43
51413,1,0,1,93
212990,1,0,1,43
4274,1,0,1,4860
34883,1,0,1,93
62912,1,0,1,43
211034,1,0,1,45
397925,1,0,1,86
134517,1,0,1,40
133025,1,0,1,45
35333,1,0,1,45
274064,1,0,1,39
215031,1,0,1,45
272561,1,0,1,39
210050,1,0,1,50
205773,1,0,1,42
7581,1,0,1,44
394474,1,0,1,600
207040,1,0,1,92
396692,1,0,1,3
197455,1,0,1,50
267284,1,0,1,336
21861,1,0,1,88
46194,1,0,1,50
265728,1,0,1,315
327726,1,0,1,84
146184,1,0,1,41
42982,1,0,1,50
207886,1,0,1,262
140923,1,0,1,84
197785,1,0,1,44
42956,1,0,1,846
398909,1,0,1,43
266356,1,0,1,297
16575,1,0,1,51
210374,1,0,1,339
201388,1,0,1,92
136520,1,0,1,49
146332,1,0,1,41
48492,1,0,1,1193
21026,1,0,1,135
145717,1,0,1,41
15552,1,0,1,571
45992,1,0,1,96
24201,1,0,1,368
269836,1,0,1,135
145637,1,0,1,41
269769,1,0,1,88
202771,1,0,1,178
399014,1,0,1,132
145556,1,0,1,41
3704,1,0,1,44
197125,1,0,1,46
42211,1,0,1,44
137946,1,0,1,44
146167,1,0,1,41
144390,1,0,1,41
213962,1,0,1,44
208299,1,0,1,90
24712,1,0,1,100
204055,1,0,1,84
52474,1,0,1,391
211207,1,0,1,39
201050,1,0,1,160
37671,1,0,1,2490
208773,1,0,1,45
25288,1,0,1,150
212013,1,0,1,46
208559,1,0,1,44
400597,1,0,1,165
50202,1,0,1,176
42572,1,0,1,403
145438,1,0,1,41
264089,1,0,1,88
18552,1,0,1,44
215519,1,0,1,47
54261,1,0,1,50
213397,1,0,1,46
56841,1,0,1,61
271960,1,0,1,44
20420,1,0,1,122
142990,1,0,1,41
26131,1,0,1,352
45392,1,0,1,3
26448,1,0,1,44
398932,1,0,1,50
1881,1,0,1,134
9162,1,0,1,83
28330,1,0,1,1623
133654,1,0,1,88
153570,1,0,1,44
329260,1,0,1,50
215835,1,0,1,46
145455,1,0,1,41
152452,1,0,1,42
63583,1,0,1,127
265767,1,0,1,42
263331,1,0,1,88
12001,1,0,1,516
141453,1,0,1,45
145028,1,0,1,41
141437,1,0,1,49
4427,1,0,1,44
397723,1,0,1,80
136985,1,0,1,45
209088,1,0,1,45
141823,1,0,1,127
206444,1,0,1,42
146391,1,0,1,41
140316,1,0,1,78
153825,1,0,1,51
143588,1,0,1,41
33560,1,0,1,44
210944,1,0,1,44
27558,1,0,1,44
263245,1,0,1,298
214653,1,0,1,48
140511,1,0,1,117
140984,1,0,1,143
8869,1,0,1,92
59941,1,0,1,45
328669,1,0,1,50
41255,1,0,1,43
398871,1,0,1,93
206709,1,0,1,220
267349,1,0,1,153
210561,1,0,1,89
197086,1,0,1,49
137318,1,0,1,50
143158,1,0,1,41
265552,1,0,1,86
209664,1,0,1,51
50123,1,0,1,44
60671,1,0,1,174
397410,1,0,1,176
59099,1,0,1,44
2030,1,0,1,301
140302,1,0,1,117
15607,1,0,1,88
37593,1,0,1,336
46949,1,0,1,43
46359,1,0,1,264
27490,1,0,1,48
394683,1,0,1,43
138546,1,0,1,45
216296,1,0,1,43
102,1,0,1,171
28556,1,0,1,433
143201,1,0,1,41
883,1,0,1,43
58014,1,0,1,174
394227,1,0,1,49
151684,1,0,1,45
201520,1,0,1,276
199006,1,0,1,44
131397,1,0,1,44
54875,1,0,1,44
208102,1,0,1,180
401279,1,0,1,44
151174,1,0,1,90
609,1,0,1,215
36293,1,0,1,44
149028,1,0,1,135
45491,1,0,1,43
47675,1,0,1,44
201841,1,0,1,183
268506,1,0,1,259
144372,1,0,1,41
135222,1,0,1,175
50158,1,0,1,186
138902,1,0,1,50
203817,1,0,1,44
10524,1,0,1,50
131417,1,0,1,44
142896,1,0,1,41
271038,1,0,1,87
1700,1,0,1,44
48336,1,0,1,352
207443,1,0,1,44
205356,1,0,1,270
196802,1,0,1,92
25621,1,0,1,44
273288,1,0,1,43
61824,1,0,1,43
142883,1,0,1,41
209036,1,0,1,43
400661,1,0,1,50
11558,1,0,1,172
145365,1,0,1,41
145570,1,0,1,41
29321,1,0,1,264
51789,1,0,1,188
41852,1,0,1,45
212011,1,0,1,47
62873,1,0,1,44
41831,1,0,1,47
143621,1,0,1,41
47435,1,0,1,44
15275,1,0,1,44
62951,1,0,1,44
201402,1,0,1,45
34625,1,0,1,90
203822,1,0,1,90
32852,1,0,1,143
146261,1,0,1,41
145754,1,0,1,41
45847,1,0,1,50
141576,1,0,1,93
140857,1,0,1,39
52577,1,0,1,660
60931,1,0,1,192
13751,1,0,1,50
145353,1,0,1,41
267824,1,0,1,45
136965,1,0,1,93
146585,1,0,1,41
56331,1,0,1,90
144845,1,0,1,41
32630,1,0,1,86
146126,1,0,1,41
273404,1,0,1,38
31389,1,0,1,44
151475,1,0,1,93
149557,1,0,1,45
153146,1,0,1,50
149267,1,0,1,88
328793,1,0,1,50
61014,1,0,1,48
399294,1,0,1,50
264230,1,0,1,135
143461,1,0,1,41
397968,1,0,1,43
24540,1,0,1,50
208870,1,0,1,98
27208,1,0,1,86
150192,1,0,1,44
393375,1,0,1,44
22669,1,0,1,44
10944,1,0,1,132
9164,1,0,1,40
36246,1,0,1,86
207919,1,0,1,90
62231,1,0,1,50
135731,1,0,1,88
48672,1,0,1,50
17207,1,0,1,473
147209,1,0,1,39
142790,1,0,1,41
263449,1,0,1,86
43511,1,0,1,88
146311,1,0,1,41
56284,1,0,1,131
207405,1,0,1,176
398988,1,0,1,50
18267,1,0,1,128
40027,1,0,1,1175
273518,1,0,1,39
140305,1,0,1,51
51240,1,0,1,45
16601,1,0,1,160
134332,1,0,1,45
396223,1,0,1,49
36717,1,0,1,43
202292,1,0,1,129
47059,1,0,1,50
45113,1,0,1,225
153724,1,0,1,135
21592,1,0,1,86
23447,1,0,1,88
400882,1,0,1,87
210739,1,0,1,48
268500,1,0,1,428
58723,1,0,1,50
143450,1,0,1,41
133627,1,0,1,44
397924,1,0,1,129
273951,1,0,1,44
20748,1,0,1,147
212242,1,0,1,85
197540,1,0,1,9834
143266,1,0,1,41
143951,1,0,1,41
200869,1,0,1,539
10812,1,0,1,88
207369,1,0,1,238
