asn,name,cc,cone,verdict,apnic_score,dirty_feeds,total_feeds
26013,Ave Maria University,XX,0,SECURE (Full Coverage),-1.0,0,1
25958,Marshfield Clinic Inc.,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25959,"SunTrust Banks, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25960,PropelCLOUD,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25961,Alyrica Networks Inc.,XX,0,SECURE (Full Coverage),-1.0,0,3
25962,Atlantic Lottery Corporation,XX,0,Stub / Leaf,-1.0,0,0
25963,Tarrant County College District,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25931,"Sodexo, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,2
25932,"Disney Worldwide Services, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,2
25934,"Syniverse Technologies, LLC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,8
25935,Erie 1 BOCES,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25936,MJHS Health System,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25937,"Trans-Video, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,2,2
25938,Soros Fund Management LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25992,Las Vegas Metropolitan Police Department,XX,0,SECURE (Full Coverage),-1.0,0,2
25940,TIBCO Software Inc.,XX,0,SECURE (Full Coverage),-1.0,0,3
25941,SuperClubs.com,XX,0,SECURE (Full Coverage),-1.0,0,1
25942,Telecommunication Mercy Inc.,XX,0,Stub / Leaf,-1.0,0,0
25943,"Point Broadband Fiber Holding, LLC",XX,0,SECURE (Full Coverage),-1.0,0,2
25944,Society of Young Enterprise Engineers Ltd.,XX,0,SECURE (Full Coverage),-1.0,0,1
25945,Leidos CBSNSOC (commercial Business Services Network Security Operations Center),XX,0,Stub / Leaf,-1.0,0,0
25946,NetAccess Systems Inc,XX,0,SECURE (Full Coverage),-1.0,0,1
25914,Quadro Communications Co-Operative Inc,XX,0,PARTIAL (Mixed Feeds),-1.0,1,6
25915,WASHINGTON SARATOGA WARREN HAMILTON & ESSEX BOCES,XX,0,SECURE (Full Coverage),-1.0,0,1
25916,The Freeman Companies,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25917,ROCKWELL AUTOMATION Inc.,XX,0,PARTIAL (Mixed Feeds),-1.0,2,6
25918,Lima Memorial Hospital,XX,0,SECURE (Full Coverage),-1.0,0,1
25919,ConstructConnect Inc.,XX,0,Stub / Leaf,-1.0,0,0
25939,Commerzbank AG New York Branch,XX,0,Stub / Leaf,-1.0,0,0
25993,"AT&T Enterprises, LLC",XX,0,SECURE (Full Coverage),-1.0,0,1
25994,Optimum,XX,0,Stub / Leaf,-1.0,0,0
25995,California Telehealth Network,XX,0,Stub / Leaf,-1.0,0,0
25964,Henry County Board of Education,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25965,"BRAMCO, LLC",XX,0,SECURE (Full Coverage),-1.0,0,2
25966,Coherent Inc.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25967,"OPEN ACCESS TECHNOLOGY INTERNATIONAL, INC.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25968,Southeastern Louisiana University,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25969,St. Louis University,XX,0,PARTIAL (Mixed Feeds),-1.0,3,4
25970,IAC Services LLC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25971,Milwaukee Public Schools,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25972,SAP Labs,XX,0,SECURE (Full Coverage),-1.0,0,1
25973,"PacketExchange, Inc",XX,0,SECURE (Full Coverage),-1.0,0,1
25957,Kisara Development LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
25975,NET2ATLANTA.COM LLC,XX,0,Stub / Leaf,-1.0,0,0
25976,TeraGo Networks Inc.,XX,0,Stub / Leaf,-1.0,0,0
25977,HOUSTON COMMUNITY COLLEGE SYSTEM,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25978,Rush University Medical Center,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25979,CITY OF MADISON,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25947,Pilot Air Freight Corp,XX,0,Stub / Leaf,-1.0,0,0
25948,"Datablocks, Inc",XX,0,PARTIAL (Mixed Feeds),-1.0,2,6
25949,Cisco Systems Inc.,XX,0,Stub / Leaf,-1.0,0,0
25950,"Beggs Telephone Company, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
25951,HP Inc.,XX,0,PARTIAL (Mixed Feeds),-1.0,3,4
25952,AEA Investors Inc.,XX,0,SECURE (Full Coverage),-1.0,0,2
25954,"County Commissioners for Calvert County, Maryland",XX,0,Stub / Leaf,-1.0,0,0
25955,Proskauer Rose LLP,XX,0,SECURE (Full Coverage),-1.0,0,4
25974,"EXPEDIA, INC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25660,Fidium,XX,0,Stub / Leaf,-1.0,0,0
25661,"BitFire Networks, LLC",XX,0,Stub / Leaf,-1.0,0,0
25662,Donald Danforth Plant Science Center,XX,0,Stub / Leaf,-1.0,0,0
25663,Pride Mobility Products Corporation,XX,0,SECURE (Full Coverage),-1.0,0,1
25664,Solano County Office of Education,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25665,Veritas Technologies LLC,XX,0,Stub / Leaf,-1.0,0,0
25667,Home Shopping Network,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25635,Southern Alberta Institute of Technology,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25636,NorthernTel Limited Partnership,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25637,The Park Region Mutual Telephone Co,XX,0,SECURE (Full Coverage),-1.0,0,1
25638,"Adaptive Imaging Solutions, LTD",XX,0,Stub / Leaf,-1.0,0,0
25639,"The Center for Rural Development, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
25640,Hawaii Department of Education,XX,0,SECURE (Full Coverage),-1.0,0,1
25808,Town of Concord MA,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25642,The Frohman Group Inc.,XX,0,SECURE (Full Coverage),-1.0,0,1
25643,"New Era Technology, Inc",XX,0,SECURE (Full Coverage),-1.0,0,1
25644,Linux Square,XX,0,SECURE (Full Coverage),-1.0,0,1
25646,BOTC,XX,0,Stub / Leaf,-1.0,0,0
25647,Unknown,XX,0,SECURE (Full Coverage),-1.0,0,1
25648,Parallax Systems,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25649,"AYERA TECHNOLOGIES, INC.",XX,0,SECURE (Full Coverage),-1.0,0,3
25650,The E.W. Scripps Company,XX,0,Stub / Leaf,-1.0,0,0
25618,SHINESHAN,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25619,Airosurf,XX,0,SECURE (Full Coverage),-1.0,0,1
25620,COTAS LTDA.,XX,0,SECURE (Active Local ROV),-1.0,1,2
25621,Genesis Health System,XX,0,SECURE (Full Coverage),-1.0,0,1
25622,Global Payments Inc.,XX,0,SECURE (Full Coverage),-1.0,0,2
25641,Unknown,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25696,"PDP Group, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25697,UpCloud USA Inc,XX,0,PARTIAL (Mixed Feeds),-1.0,2,9
25698,Smart City Telecom,XX,0,Stub / Leaf,-1.0,0,0
25699,Wilsonart International,XX,0,SECURE (Full Coverage),-1.0,0,2
25669,MARKERTEK VIDEO SUPPLY,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25670,thinkCSC,XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
25671,Wholesale Air-time Inc.,XX,0,SECURE (Full Coverage),-1.0,0,4
25672,Ardent Credit Union,XX,0,Stub / Leaf,-1.0,0,0
25673,"Cellnet Innovations, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,5
25674,"Lingo Telecom, LLC",XX,0,SECURE (Full Coverage),-1.0,0,2
25675,Morpheus Data LLC,XX,0,SECURE (Full Coverage),-1.0,0,1
25676,"FedEx Freight, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25677,Auctiva Corporation,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25659,The Milton S. Hershey Medical Center,XX,0,Stub / Leaf,-1.0,0,0
25679,"Tulsa Datacenter, LLC",XX,0,SECURE (Full Coverage),-1.0,0,2
25680,Eastern Mennonite University,XX,0,SECURE (Full Coverage),-1.0,0,1
25681,"Worldpay, LLC",XX,0,Stub / Leaf,-1.0,0,0
25682,FORK SYSTEMS,XX,0,Stub / Leaf,-1.0,0,0
25683,First Financial Bank,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25651,Gila River Telecommunications Inc.,XX,0,SECURE (Full Coverage),-1.0,0,3
25652,InRoads Federal Credit Union,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25653,FortressITX,XX,0,SECURE (Full Coverage),-1.0,0,3
25654,Lone Pine Capital LLC,XX,0,Stub / Leaf,-1.0,0,0
25655,Overstock.com,XX,0,PARTIAL (Mixed Feeds),-1.0,3,5
25656,University of Mississippi,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25657,"Basecamp, LLC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25658,"Equinix, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25678,"Schiff, Hardin & Waite",XX,0,SECURE (Full Coverage),-1.0,0,2
25585,Kencomp Internet Ltd,XX,0,SECURE (Full Coverage),-1.0,0,2
25586,Hadara Technologies Private Shareholding Company,XX,0,Stub / Leaf,-1.0,0,0
25588,Six Degrees Technology Group Limited,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25589,IPv6 Informatica S.L.,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25591,BCLan LLC,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25593,Accenture SAS,XX,0,PARTIAL (Mixed Feeds),-1.0,4,10
25594,Calik Holding A.S,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25595,Slashme BV,XX,0,Stub / Leaf,-1.0,0,0
25596,Odido Netherlands B.V.,XX,0,SECURE (Full Coverage),-1.0,0,1
25598,fenaco Genossenschaft,XX,0,PARTIAL (Mixed Feeds),-1.0,3,11
25599,Eviden Netherlands B.V.,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25600,Unknown,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25601,FreedomNet,XX,0,Stub / Leaf,-1.0,0,0
25623,"TowardEX Technologies International, Inc.",XX,0,VULNERABLE (No Coverage),-1.0,1,1
25559,"""Betting company PARIMATCH.KZ"" LLP",XX,0,Stub / Leaf,-1.0,0,0
25562,Sony Interactive Entertainment Europe Limited,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25563,Webland AG,XX,0,PARTIAL (Mixed Feeds),-1.0,2,8
25565,NETANYA ACADEMIC COLLEGE,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25566,Sosyal Guvenlik Kurumu(SGK),XX,0,SECURE (Full Coverage),-1.0,0,1
25568,"Kenyaweb.com, Nairobi Kenya",XX,0,Stub / Leaf,-1.0,0,0
25569,InfoCamere SCpA,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25572,ISC F-ROOT MAD1,XX,0,Stub / Leaf,-1.0,0,0
25575,Ledl.net GmbH & Co. KG,XX,0,PARTIAL (Mixed Feeds),-1.0,2,7
25576,AFMIC,XX,0,PARTIAL (Mixed Feeds),29.51,1,2
25579,SKYTRON Communications GmbH & Co KG,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25581,GMG AG,XX,0,PARTIAL (Mixed Feeds),-1.0,3,8
25534,10G.KZ LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25554,Ministry of Finance of Bulgarian Government,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25624,"Night Technologies, LLC",XX,0,Stub / Leaf,-1.0,0,0
25625,IP Access International,XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
25626,MMB Networks,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25627,Business Telecommunications Services Inc,XX,0,PARTIAL (Mixed Feeds),-1.0,1,5
25628,Collier County Clerk of the Circuit Court,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25629,Albemarle County Public Schools,XX,0,SECURE (Full Coverage),-1.0,0,2
25630,"RP Management, LLC",XX,0,Stub / Leaf,-1.0,0,0
25631,Gallaudet University,XX,0,VULNERABLE (No Coverage),-1.0,3,3
25632,NorthBay Healthcare Corporation,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25633,DATAMATX INC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25602,Travelers Property Casualty Corp.,XX,0,SECURE (Full Coverage),-1.0,0,2
25603,Nationwide Mutual Insurance Company,XX,0,SECURE (Full Coverage),-1.0,0,2
25604,GULF SOUTH PIPELINE CO LP,XX,0,SECURE (Full Coverage),-1.0,0,1
25584,Opole University,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25606,Cooperative Communications Inc.,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25607,IBW Communications,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25608,Aaron's Net,XX,0,Stub / Leaf,-1.0,0,0
25609,Detroit Medical Center,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25610,Metro Communications Company,XX,0,Stub / Leaf,-1.0,0,0
25611,North Shore Long Island Jewish Health System,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25612,DSL EXPRESS,XX,0,SECURE (Full Coverage),-1.0,0,2
25613,Mediacom Communications Corp,XX,0,Stub / Leaf,-1.0,0,0
25614,"TJM Institutional Services, LLC.",XX,0,SECURE (Full Coverage),-1.0,0,2
25615,"Broadband Visions, LLC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,4
25616,QIX Solutions & Services,XX,0,Stub / Leaf,-1.0,0,0
25617,"Smith and Nephew, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,1
25582,NWIP Ltd,XX,0,VULNERABLE (No Coverage),-1.0,3,3
25605,"Cisco OpenDNS, LLC",XX,0,VULNERABLE (No Coverage),-1.0,1,1
25773,RADWARE INC.,XX,0,PARTIAL (Mixed Feeds),-1.0,4,12
25774,Better eSolution,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25775,"Gladson, LLC",XX,0,VULNERABLE (No Coverage),-1.0,1,1
25776,University of Oklahoma,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25777,"Subaru of New England, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25778,The Urban Institute,XX,0,Stub / Leaf,-1.0,0,0
25779,Unknown,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25780,"HugeServer Networks, LLC",XX,0,SECURE (Full Coverage),-1.0,0,1
25781,Fox Chapel Area School District,XX,0,Stub / Leaf,-1.0,0,0
25750,Southwestern Vermont Health Care Corporation,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25751,"Conversant, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,7
25752,"Methean Professional, LLC",XX,0,Stub / Leaf,-1.0,0,0
25753,California Public Employees' Retirement System,XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
25695,Leo (PTY) LTD,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25755,"National Public Radio, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,4
25756,Gen Digital Inc.,XX,0,Stub / Leaf,-1.0,0,0
25757,Visionary Communications LLC,XX,0,Stub / Leaf,-1.0,0,0
25758,MIDWEST EXPRESS INC,XX,0,SECURE (Full Coverage),-1.0,0,2
25759,Rozint,XX,0,SECURE (Full Coverage),-1.0,0,1
25760,Mellanox Technologies,XX,0,SECURE (Full Coverage),-1.0,0,2
25762,Bank of China,XX,0,SECURE (Full Coverage),-1.0,0,2
25763,"Beacon Hill Staffing Group, LLC",XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25764,Ziply Fiber (iFiber Communications Corp),XX,0,VULNERABLE (No Coverage),-1.0,1,1
25765,"CQG, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25733,Lear Corporation (LEA),XX,0,SECURE (Full Coverage),-1.0,0,3
25735,Sloth Networks,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25736,DE-CIX North America Inc.,XX,0,Stub / Leaf,-1.0,0,0
25754,"Blueprint America, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25809,Bose Corporation,XX,0,SECURE (Full Coverage),-1.0,0,2
25810,"The New London Hospital Association, Inc",XX,0,SECURE (Full Coverage),-1.0,0,1
25811,"Diamond Offshore, LLC",XX,0,VULNERABLE (No Coverage),-1.0,1,1
25812,Estafeta Mexicana S.A. de C.V.,XX,0,Stub / Leaf,-1.0,0,0
25813,"HOV Services, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25814,DigitalC,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25782,"JAB Wireless, INC.",XX,0,Stub / Leaf,-1.0,0,0
25783,"Farmers Group, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25784,DXC US Latin America Corporation,XX,0,Stub / Leaf,-1.0,0,0
25785,Real Estate Digital LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25786,Newegg.com,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25787,Rowe Wireless Networks LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25788,"Centerview Partners, LLC",XX,0,VULNERABLE (No Coverage),-1.0,2,2
25772,National Council of Architectural Registration Boards,XX,0,Stub / Leaf,-1.0,0,0
25790,Gamma Networking Inc.,XX,0,Stub / Leaf,-1.0,0,0
25791,"Stack Exchange, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25792,TMC Healthcare,XX,0,SECURE (Full Coverage),-1.0,0,2
25794,Dairyland Power Cooperative,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25796,Microsoft Corporation,XX,0,Stub / Leaf,-1.0,0,0
25797,Teranet Inc.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25798,Vexus Fiber,XX,0,SECURE (Full Coverage),-1.0,0,1
25766,LightSpar LLC,XX,0,SECURE (Full Coverage),-1.0,0,3
25767,Route 256,XX,0,Stub / Leaf,-1.0,0,0
25768,"Aquent, LLC",XX,0,Stub / Leaf,-1.0,0,0
25769,Garden Valley Telephone Company,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25770,Society for Human Resource Management,XX,0,SECURE (Full Coverage),-1.0,0,2
25771,PSI/Maximus,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25789,Loyola Marymount University,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25700,SWIFT VENTURES Inc,XX,0,Stub / Leaf,-1.0,0,0
25701,AMERICATEL PERU S.A.,XX,0,Stub / Leaf,-1.0,0,0
25702,New Tech Computer Systems,XX,0,Stub / Leaf,-1.0,0,0
25703,"Oregon Ice Cream, LLC",XX,0,Stub / Leaf,-1.0,0,0
25704,Falcon One Consulting LLC,XX,0,Stub / Leaf,-1.0,0,0
25705,AMERICATEL PERU S.A.,XX,0,Stub / Leaf,-1.0,0,0
25706,Interlink Connectivity Inc,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25707,"Elevated MSP, LLC",XX,0,Stub / Leaf,-1.0,0,0
25708,"Sonic Automotive, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25709,Lamar University,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25710,i3 Broadband,XX,0,SECURE (Full Coverage),-1.0,0,1
25711,Vermeer Manufacturing Company,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25712,Computer Services Inc,XX,0,PARTIAL (Mixed Feeds),-1.0,2,3
25737,Jone Broadband LLC,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25714,The Kansas City Southern Railway Co.,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25715,SOUTHWEST MINNESOTA BROADBAND SERVICES,XX,0,SECURE (Full Coverage),-1.0,0,2
25684,Michigan Statewide Educational Network,XX,0,Stub / Leaf,-1.0,0,0
25685,"Fidelity National Information Services, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25686,GULFPORT ENERGY CORPORATION,XX,0,Stub / Leaf,-1.0,0,0
25687,"KVH INDUSTRIES,INC.",XX,0,SECURE (Full Coverage),-1.0,0,4
25688,The William Carter Company,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25689,Shared Services Canada,XX,0,SECURE (Full Coverage),-1.0,0,3
25690,UnitedHealth Group Incorporated,XX,0,Stub / Leaf,-1.0,0,0
25691,"Connecticut State Colleges & Universities, Connecticut State University System",XX,0,SECURE (Full Coverage),-1.0,0,1
25692,AEGIS INFORMATION SYSTEMS INC,XX,0,SECURE (Full Coverage),-1.0,0,1
25693,Virtual Machine Solutions LLC,XX,0,SECURE (Full Coverage),-1.0,0,3
25694,Atomic Data LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,3,7
25713,Dollar Tree,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
25738,Herzing INC,XX,0,SECURE (Full Coverage),-1.0,0,3
25739,"Adtran, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25740,"Point72 Asset Management, LP",XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
25741,"JAB Wireless, INC.",XX,0,Stub / Leaf,-1.0,0,0
25742,W.B. Doner,XX,0,Stub / Leaf,-1.0,0,0
25743,EGRMP,XX,0,Stub / Leaf,-1.0,0,0
25744,Logic Springs Technologies,XX,0,SECURE (Full Coverage),-1.0,0,2
25745,Alentus Corporation,XX,0,Stub / Leaf,-1.0,0,0
25746,Unisys Corporation,XX,0,Stub / Leaf,-1.0,0,0
25747,Epic Systems Corporation,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25748,"CQG, Inc.",XX,0,SECURE (Full Coverage),-1.0,0,2
25749,Uniserve On Line,XX,0,Stub / Leaf,-1.0,0,0
25716,Trane Technologies Company LLC,XX,0,PARTIAL (Mixed Feeds),-1.0,3,4
25732,"Total Card, Inc.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25718,Turismo Cocha S.A,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25719,Clear Voice Telecom Inc.,XX,0,Stub / Leaf,-1.0,0,0
25720,Honeycomb Internet Services,XX,0,SECURE (Full Coverage),-1.0,0,3
25721,"Morningstar, Inc.",XX,0,Stub / Leaf,-1.0,0,0
25722,Payment Processing Inc.,XX,0,Stub / Leaf,-1.0,0,0
25723,Yahoo Holdings Inc.,XX,0,Stub / Leaf,-1.0,0,0
25724,Virtual Communications,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25725,E INK CORPORATION,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25727,"RED BULL NORTH AMERICA, INC.",XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
25728,Lambton College of Applied Arts and Technology,XX,0,VULNERABLE (No Coverage),-1.0,2,2
25729,City of Irving,XX,0,SECURE (Full Coverage),-1.0,0,1
25730,Quixly,XX,0,Stub / Leaf,-1.0,0,0
25731,Knox Box Networks,XX,0,VULNERABLE (No Coverage),-1.0,1,1
25717,Essity Hygiene and Health,XX,0,VULNERABLE (No Coverage),-1.0,2,2
24108,TPG Internet Pty Ltd.,XX,0,Stub / Leaf,-1.0,0,0
24109,WNS Global Services,XX,0,PARTIAL (Mixed Feeds),-1.0,3,5
24110,IVE GROUP AUSTRALIA PTY LTD,XX,0,VULNERABLE (No Coverage),-1.0,1,1
24111,nzwireless LTD,XX,0,SECURE (Full Coverage),-1.0,0,1
24077,TMHK Global Transit,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
24078,Trade Me Limited,XX,0,Stub / Leaf,-1.0,0,0
24079,"DATAONE ASIA PHILIPPINES, INTERNET DATA",XX,0,SECURE (Full Coverage),-1.0,0,2
24081,SPI Technologies Inc.,XX,0,SECURE (Full Coverage),-1.0,0,2
24082,DHIVEHI RAAJJEYGE GULHUN PLC,XX,0,Stub / Leaf,-1.0,0,0
24083,Siam City Cement Public Company Limited,XX,0,VULNERABLE (No Coverage),-1.0,2,2
24085,Quang Trung Software City Development Company,XX,0,PARTIAL (Mixed Feeds),-1.0,2,4
24086,Viettel Corporation,XX,0,VULNERABLE (No Coverage),0.25,1,1
24869,Presidenza del Consiglio dei Ministri,XX,0,SECURE (Full Coverage),-1.0,0,1
24089,Vietnam Internet Network Information Center,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
24090,Universiti Sains Malaysia (USM),XX,0,PARTIAL (Mixed Feeds),0.0,1,2
24091,Innove Multi-Service Data Network,XX,0,Stub / Leaf,-1.0,0,0
24092,Moore Theological College,XX,0,VULNERABLE (No Coverage),-1.0,1,1
24093,SUPERLOOP (BIGAIR. Multihoming ASN),XX,0,Stub / Leaf,-1.0,0,0
24058,IT Partners Limited,XX,0,VULNERABLE (No Coverage),-1.0,2,2
24059,China Mobile communications corporation,XX,0,Stub / Leaf,-1.0,0,0
24060,KTB COMPUTER SERVICES COMPANY LIMITED,XX,0,VULNERABLE (No Coverage),-1.0,3,3
24061,NTT Australia Pty Ltd,XX,0,VULNERABLE (No Coverage),-1.0,2,2
24062,Interconnect Communications Pty Ltd,XX,0,Stub / Leaf,-1.0,0,0
24063,DOCOMO interTouch - India Operation,XX,0,Stub / Leaf,-1.0,0,0
24064,MISPA IXP,XX,0,Stub / Leaf,-1.0,0,0
24065,PO Box 848,XX,0,SECURE (Full Coverage),-1.0,0,1
24087,VIETBRANDS COMPANY LIMITED,XX,0,Stub / Leaf,-1.0,0,0
24150,"1 TianXianQiao BinHe Road,Chengdu,SiChuan",XX,0,VULNERABLE (No Coverage),-1.0,2,2
24151,China Internet Network Infomation Center,XX,0,VULNERABLE (No Coverage),-1.0,4,4
24112,Standard Chartered Bank (Hong Kong) Limited,XX,0,VULNERABLE (No Coverage),-1.0,1,1
24113,Oz Gamers,XX,0,Stub / Leaf,-1.0,0,0
24114,Equinix Asia Pacific,XX,0,Stub / Leaf,-1.0,0,0
24116,Equinix Asia Pacific,XX,0,Stub / Leaf,-1.0,0,0
24118,NTT GLOBAL NETWORKS PRIVATE LIMITED,XX,0,VULNERABLE (No Coverage),-1.0,1,1
24120,Australian Energy Market Operator LTD,XX,0,PARTIAL (Mixed Feeds),-1.0,1,3
24121,Equinix Asia Pacific,XX,0,VULNERABLE (No Coverage),-1.0,1,1
24123,Vianet Communications Pvt Ltd,XX,0,Stub / Leaf,-1.0,0,0
24124,LightNetwork Computing Limited,XX,0,VULNERABLE (No Coverage),-1.0,1,1
24126,Unisys AsiaPac Intranet Access to Internet,XX,0,VULNERABLE (No Coverage),-1.0,4,4
24127,iEnergizer,XX,0,VULNERABLE (No Coverage),-1.0,2,2
24107,CommArc Consulting Ltd AS,XX,0,PARTIAL (Mixed Feeds),-1.0,1,2
24129,SUPERLOOP (AUSTRALIA) PTY LTD,XX,0,Stub / Leaf,-1.0,0,0
24130,TPG Internet Pty Ltd.,XX,0,SECURE (Full Coverage),-1.0,0,1
24095,ePLDT - Vitro Internet Data Center,XX,0,Stub / Leaf,-1.0,0,0
24096,Metlife Taiwan Taipei Office Multihomed,XX,0,Stub / Leaf,-1.0,0,0
24097,CSLOXINFO Project for Magnecomp Precision,XX,0,VULNERABLE (No Coverage),-1.0,2,2
24098,They Call Me Joe,XX,0,Stub / Leaf,-1.0,0,0
24099,Layerlinks Global Lmited,XX,0,Stub / Leaf,-1.0,0,0
24100,Swoop Telecommunications Pty Ltd,XX,0,Stub / Leaf,-1.0,0,0
24101,University of New England,XX,0,SECURE (Full Coverage),-1.0,0,1
